instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,status
9674,2012-02-13,1,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,0,9,9,Non Active
9675,2012-02-13,1,1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239,0,6,6,Non Active
9676,2012-02-13,1,1,2,2,0,1,1,1,0.14,0.1364,0.46,0.194,0,4,4,Non Active
9677,2012-02-13,1,1,2,3,0,1,1,1,0.12,0.1515,0.54,0.1045,0,1,1,Non Active
9678,2012-02-13,1,1,2,4,0,1,1,1,0.12,0.1667,0.54,0.0896,0,2,2,Non Active
9679,2012-02-13,1,1,2,5,0,1,1,1,0.1,0.1212,0.58,0.1343,0,17,17,Non Active
9680,2012-02-13,1,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,1,71,72,Non Active
9681,2012-02-13,1,1,2,7,0,1,1,1,0.1,0.1061,0.54,0.194,1,194,195,Non Active
9682,2012-02-13,1,1,2,8,0,1,1,1,0.1,0.1212,0.54,0.1343,4,413,417,Non Active
9683,2012-02-13,1,1,2,9,0,1,1,1,0.12,0.1364,0.5,0.194,7,198,205,Non Active
9684,2012-02-13,1,1,2,10,0,1,1,1,0.14,0.1515,0.5,0.1343,1,70,71,Non Active
9685,2012-02-13,1,1,2,11,0,1,1,1,0.22,0.2273,0.37,0.194,5,85,90,Non Active
9686,2012-02-13,1,1,2,12,0,1,1,1,0.28,0.2576,0.28,0.3284,7,111,118,Non Active
9687,2012-02-13,1,1,2,13,0,1,1,1,0.32,0.303,0.22,0.2239,11,129,140,Non Active
9688,2012-02-13,1,1,2,14,0,1,1,1,0.34,0.3485,0.23,0.1045,10,125,135,Non Active
9689,2012-02-13,1,1,2,15,0,1,1,1,0.36,0.3485,0.27,0.1343,10,145,155,Non Active
9690,2012-02-13,1,1,2,16,0,1,1,1,0.36,0.3485,0.23,0.194,5,206,211,Non Active
9691,2012-02-13,1,1,2,17,0,1,1,1,0.36,0.3485,0.23,0.194,8,399,407,Non Active
9692,2012-02-13,1,1,2,18,0,1,1,1,0.34,0.3182,0.25,0.2537,6,399,405,Non Active
9693,2012-02-13,1,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343,7,256,263,Non Active
9694,2012-02-13,1,1,2,20,0,1,1,1,0.3,0.303,0.42,0.1642,4,210,214,Non Active
9695,2012-02-13,1,1,2,21,0,1,1,1,0.28,0.2879,0.45,0.1343,2,145,147,Non Active
9696,2012-02-13,1,1,2,22,0,1,1,1,0.26,0.2727,0.56,0.1045,3,99,102,Non Active
9697,2012-02-13,1,1,2,23,0,1,1,1,0.28,0.3182,0.41,0.0,2,34,36,Non Active
9698,2012-02-14,1,1,2,0,0,2,1,2,0.26,0.303,0.6,0.0,0,14,14,Non Active
9699,2012-02-14,1,1,2,1,0,2,1,2,0.26,0.303,0.56,0.0,0,6,6,Non Active
9700,2012-02-14,1,1,2,2,0,2,1,2,0.28,0.3182,0.41,0.0,0,3,3,Non Active
9701,2012-02-14,1,1,2,3,0,2,1,2,0.26,0.303,0.52,0.0,0,3,3,Non Active
9702,2012-02-14,1,1,2,4,0,2,1,2,0.26,0.2727,0.65,0.1045,0,2,2,Non Active
9703,2012-02-14,1,1,2,5,0,2,1,2,0.26,0.2727,0.65,0.1045,2,20,22,Non Active
9704,2012-02-14,1,1,2,6,0,2,1,2,0.26,0.303,0.56,0.0,1,89,90,Non Active
9705,2012-02-14,1,1,2,7,0,2,1,2,0.24,0.2576,0.6,0.0896,4,276,280,Non Active
9706,2012-02-14,1,1,2,8,0,2,1,2,0.24,0.2879,0.7,0.0,3,510,513,Non Active
9707,2012-02-14,1,1,2,9,0,2,1,2,0.26,0.2879,0.56,0.0896,6,256,262,Non Active
9708,2012-02-14,1,1,2,10,0,2,1,2,0.26,0.2727,0.6,0.1343,8,90,98,Non Active
9709,2012-02-14,1,1,2,11,0,2,1,2,0.3,0.303,0.45,0.1642,5,107,112,Non Active
9710,2012-02-14,1,1,2,12,0,2,1,2,0.3,0.2879,0.52,0.2239,10,162,172,Non Active
9711,2012-02-14,1,1,2,13,0,2,1,2,0.36,0.3333,0.4,0.2537,6,167,173,Non Active
9712,2012-02-14,1,1,2,14,0,2,1,1,0.4,0.4091,0.4,0.2239,13,111,124,Non Active
9713,2012-02-14,1,1,2,15,0,2,1,2,0.42,0.4242,0.38,0.4478,7,138,145,Non Active
9714,2012-02-14,1,1,2,16,0,2,1,1,0.42,0.4242,0.35,0.2985,15,251,266,Non Active
9715,2012-02-14,1,1,2,17,0,2,1,1,0.42,0.4242,0.38,0.3582,19,504,523,Non Active
9716,2012-02-14,1,1,2,18,0,2,1,2,0.38,0.3939,0.46,0.2985,8,398,406,Non Active
9717,2012-02-14,1,1,2,19,0,2,1,2,0.36,0.3485,0.5,0.1642,11,270,281,Non Active
9718,2012-02-14,1,1,2,20,0,2,1,2,0.38,0.3939,0.46,0.1343,6,178,184,Non Active
9719,2012-02-14,1,1,2,21,0,2,1,2,0.36,0.3636,0.5,0.1045,4,105,109,Non Active
9720,2012-02-14,1,1,2,22,0,2,1,2,0.36,0.3636,0.5,0.1045,5,72,77,Non Active
9721,2012-02-14,1,1,2,23,0,2,1,2,0.36,0.3636,0.5,0.0896,2,55,57,Non Active
9722,2012-02-15,1,1,2,0,0,3,1,1,0.32,0.3485,0.57,0.0,0,22,22,Non Active
9723,2012-02-15,1,1,2,1,0,3,1,1,0.34,0.3636,0.53,0.0,0,5,5,Non Active
9724,2012-02-15,1,1,2,2,0,3,1,1,0.3,0.3333,0.61,0.0,0,4,4,Non Active
9725,2012-02-15,1,1,2,3,0,3,1,1,0.28,0.3182,0.75,0.0,0,3,3,Non Active
9726,2012-02-15,1,1,2,4,0,3,1,1,0.28,0.2879,0.7,0.1045,0,1,1,Non Active
9727,2012-02-15,1,1,2,5,0,3,1,1,0.28,0.2879,0.7,0.1045,0,25,25,Non Active
9728,2012-02-15,1,1,2,6,0,3,1,1,0.3,0.303,0.61,0.1343,3,92,95,Non Active
9729,2012-02-15,1,1,2,7,0,3,1,2,0.3,0.2879,0.65,0.194,3,318,321,Non Active
9730,2012-02-15,1,1,2,8,0,3,1,1,0.32,0.2879,0.61,0.3582,7,508,515,Non Active
9731,2012-02-15,1,1,2,9,0,3,1,1,0.32,0.303,0.61,0.3284,5,226,231,Non Active
9732,2012-02-15,1,1,2,10,0,3,1,1,0.34,0.303,0.57,0.2985,12,108,120,Non Active
9733,2012-02-15,1,1,2,11,0,3,1,1,0.36,0.3333,0.53,0.2836,13,125,138,Non Active
9734,2012-02-15,1,1,2,12,0,3,1,1,0.38,0.3939,0.46,0.3881,11,152,163,Non Active
9735,2012-02-15,1,1,2,13,0,3,1,1,0.4,0.4091,0.43,0.2836,11,159,170,Non Active
9736,2012-02-15,1,1,2,14,0,3,1,1,0.42,0.4242,0.41,0.3582,6,128,134,Non Active
9737,2012-02-15,1,1,2,15,0,3,1,1,0.42,0.4242,0.41,0.2239,7,164,171,Non Active
9738,2012-02-15,1,1,2,16,0,3,1,1,0.42,0.4242,0.38,0.194,9,222,231,Non Active
9739,2012-02-15,1,1,2,17,0,3,1,1,0.42,0.4242,0.38,0.194,17,470,487,Non Active
9740,2012-02-15,1,1,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,9,459,468,Non Active
9741,2012-02-15,1,1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,9,302,311,Non Active
9742,2012-02-15,1,1,2,20,0,3,1,1,0.36,0.3485,0.46,0.1642,4,207,211,Non Active
9743,2012-02-15,1,1,2,21,0,3,1,1,0.34,0.3333,0.53,0.1642,8,170,178,Non Active
9744,2012-02-15,1,1,2,22,0,3,1,1,0.34,0.3485,0.49,0.1045,3,104,107,Non Active
9745,2012-02-15,1,1,2,23,0,3,1,1,0.34,0.3485,0.53,0.0896,4,54,58,Non Active
9746,2012-02-16,1,1,2,0,0,4,1,2,0.3,0.303,0.7,0.1343,1,22,23,Non Active
9747,2012-02-16,1,1,2,1,0,4,1,2,0.3,0.3333,0.7,0.0,0,5,5,Non Active
9748,2012-02-16,1,1,2,2,0,4,1,2,0.3,0.3182,0.7,0.0896,1,6,7,Non Active
9749,2012-02-16,1,1,2,3,0,4,1,2,0.3,0.3333,0.61,0.0,0,1,1,Non Active
9750,2012-02-16,1,1,2,4,0,4,1,3,0.3,0.3182,0.7,0.0896,0,3,3,Non Active
9751,2012-02-16,1,1,2,5,0,4,1,2,0.3,0.3333,0.7,0.0,0,20,20,Non Active
9752,2012-02-16,1,1,2,6,0,4,1,2,0.3,0.3182,0.7,0.0896,4,83,87,Non Active
9753,2012-02-16,1,1,2,7,0,4,1,2,0.3,0.303,0.7,0.1343,3,285,288,Non Active
9754,2012-02-16,1,1,2,8,0,4,1,2,0.3,0.3182,0.7,0.0896,9,489,498,Non Active
9755,2012-02-16,1,1,2,9,0,4,1,2,0.3,0.303,0.7,0.1642,3,199,202,Non Active
9756,2012-02-16,1,1,2,10,0,4,1,3,0.32,0.3333,0.7,0.1343,2,42,44,Non Active
9757,2012-02-16,1,1,2,11,0,4,1,3,0.32,0.3333,0.7,0.1045,2,69,71,Non Active
9758,2012-02-16,1,1,2,12,0,4,1,3,0.32,0.3333,0.76,0.0896,1,44,45,Non Active
9759,2012-02-16,1,1,2,13,0,4,1,3,0.34,0.3182,0.71,0.2537,2,62,64,Non Active
9760,2012-02-16,1,1,2,14,0,4,1,3,0.32,0.3182,0.81,0.194,1,30,31,Non Active
9761,2012-02-16,1,1,2,15,0,4,1,3,0.34,0.3636,0.76,0.0,3,50,53,Non Active
9762,2012-02-16,1,1,2,16,0,4,1,3,0.34,0.3636,0.81,0.0,8,110,118,Non Active
9763,2012-02-16,1,1,2,17,0,4,1,3,0.34,0.3636,0.87,0.0,8,281,289,Non Active
9764,2012-02-16,1,1,2,18,0,4,1,3,0.34,0.3333,0.87,0.1343,8,345,353,Non Active
9765,2012-02-16,1,1,2,19,0,4,1,2,0.32,0.3182,0.87,0.1642,4,254,258,Non Active
9766,2012-02-16,1,1,2,20,0,4,1,2,0.32,0.3333,0.87,0.1343,5,211,216,Non Active
9767,2012-02-16,1,1,2,21,0,4,1,2,0.34,0.3485,0.81,0.1045,3,142,145,Non Active
9768,2012-02-16,1,1,2,22,0,4,1,2,0.32,0.3485,0.81,0.0,3,108,111,Non Active
9769,2012-02-16,1,1,2,23,0,4,1,1,0.32,0.3333,0.81,0.0896,3,70,73,Non Active
9770,2012-02-17,1,1,2,0,0,5,1,2,0.3,0.3333,0.87,0.0,2,32,34,Non Active
9771,2012-02-17,1,1,2,1,0,5,1,2,0.3,0.3333,0.93,0.0,2,16,18,Non Active
9772,2012-02-17,1,1,2,2,0,5,1,2,0.3,0.3182,0.93,0.1045,1,11,12,Non Active
9773,2012-02-17,1,1,2,3,0,5,1,2,0.28,0.2879,0.93,0.1045,0,1,1,Non Active
9774,2012-02-17,1,1,2,4,0,5,1,2,0.28,0.2727,0.93,0.194,0,1,1,Non Active
9775,2012-02-17,1,1,2,5,0,5,1,2,0.28,0.2727,0.93,0.1642,0,16,16,Non Active
9776,2012-02-17,1,1,2,6,0,5,1,2,0.28,0.2879,0.96,0.1343,1,70,71,Non Active
9777,2012-02-17,1,1,2,7,0,5,1,2,0.28,0.2879,0.93,0.1045,4,222,226,Non Active
9778,2012-02-17,1,1,2,8,0,5,1,2,0.26,0.303,1.0,0.0,4,516,520,Non Active
9779,2012-02-17,1,1,2,9,0,5,1,2,0.26,0.303,1.0,0.0,8,275,283,Non Active
9780,2012-02-17,1,1,2,10,0,5,1,1,0.34,0.3182,0.71,0.2836,13,103,116,Non Active
9781,2012-02-17,1,1,2,11,0,5,1,1,0.36,0.3333,0.62,0.4179,9,133,142,Non Active
9782,2012-02-17,1,1,2,12,0,5,1,1,0.38,0.3939,0.46,0.3881,21,177,198,Non Active
9783,2012-02-17,1,1,2,13,0,5,1,1,0.4,0.4091,0.43,0.3582,34,171,205,Non Active
9784,2012-02-17,1,1,2,14,0,5,1,1,0.4,0.4091,0.37,0.3582,33,137,170,Non Active
9785,2012-02-17,1,1,2,15,0,5,1,1,0.42,0.4242,0.35,0.4179,41,180,221,Non Active
9786,2012-02-17,1,1,2,16,0,5,1,1,0.42,0.4242,0.32,0.2985,56,251,307,Non Active
9787,2012-02-17,1,1,2,17,0,5,1,1,0.42,0.4242,0.32,0.3284,36,429,465,Non Active
9788,2012-02-17,1,1,2,18,0,5,1,1,0.4,0.4091,0.35,0.2537,15,362,377,Non Active
9789,2012-02-17,1,1,2,19,0,5,1,1,0.38,0.3939,0.37,0.2239,16,266,282,Non Active
9790,2012-02-17,1,1,2,20,0,5,1,1,0.4,0.4091,0.35,0.194,13,158,171,Non Active
9791,2012-02-17,1,1,2,21,0,5,1,1,0.38,0.3939,0.37,0.194,15,114,129,Non Active
9792,2012-02-17,1,1,2,22,0,5,1,1,0.36,0.3485,0.4,0.2239,15,92,107,Non Active
9793,2012-02-17,1,1,2,23,0,5,1,1,0.36,0.3485,0.4,0.194,10,72,82,Non Active
9794,2012-02-18,1,1,2,0,0,6,0,1,0.34,0.3333,0.42,0.1642,5,81,86,Non Active
9795,2012-02-18,1,1,2,1,0,6,0,1,0.32,0.3182,0.49,0.1642,7,38,45,Non Active
9796,2012-02-18,1,1,2,2,0,6,0,1,0.3,0.2879,0.61,0.2537,6,39,45,Non Active
9797,2012-02-18,1,1,2,3,0,6,0,1,0.28,0.2879,0.65,0.1045,3,15,18,Non Active
9798,2012-02-18,1,1,2,4,0,6,0,1,0.26,0.303,0.7,0.0,3,4,7,Non Active
9799,2012-02-18,1,1,2,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,1,1,Non Active
9800,2012-02-18,1,1,2,6,0,6,0,1,0.24,0.2879,0.7,0.0,1,8,9,Non Active
9801,2012-02-18,1,1,2,7,0,6,0,1,0.24,0.2879,0.7,0.0,8,33,41,Non Active
9802,2012-02-18,1,1,2,8,0,6,0,1,0.22,0.2727,0.87,0.0,10,92,102,Non Active
9803,2012-02-18,1,1,2,9,0,6,0,1,0.22,0.2424,0.8,0.1045,22,116,138,Non Active
9804,2012-02-18,1,1,2,10,0,6,0,1,0.26,0.2727,0.81,0.1045,48,157,205,Non Active
9805,2012-02-18,1,1,2,11,0,6,0,1,0.32,0.3333,0.57,0.1343,102,184,286,Non Active
9806,2012-02-18,1,1,2,12,0,6,0,1,0.36,0.3485,0.43,0.194,128,241,369,Non Active
9807,2012-02-18,1,1,2,13,0,6,0,1,0.4,0.4091,0.43,0.2836,165,219,384,Non Active
9808,2012-02-18,1,1,2,14,0,6,0,1,0.44,0.4394,0.35,0.3582,183,244,427,Non Active
9809,2012-02-18,1,1,2,15,0,6,0,1,0.42,0.4242,0.41,0.2537,229,270,499,Non Active
9810,2012-02-18,1,1,2,16,0,6,0,1,0.44,0.4394,0.44,0.3284,186,218,404,Non Active
9811,2012-02-18,1,1,2,17,0,6,0,1,0.48,0.4697,0.36,0.2836,142,222,364,Non Active
9812,2012-02-18,1,1,2,18,0,6,0,1,0.46,0.4545,0.38,0.2985,70,176,246,Non Active
9813,2012-02-18,1,1,2,19,0,6,0,1,0.44,0.4394,0.44,0.1642,38,150,188,Non Active
9814,2012-02-18,1,1,2,20,0,6,0,1,0.44,0.4394,0.44,0.1642,25,123,148,Non Active
9815,2012-02-18,1,1,2,21,0,6,0,1,0.44,0.4394,0.33,0.2985,25,89,114,Non Active
9816,2012-02-18,1,1,2,22,0,6,0,1,0.4,0.4091,0.4,0.4478,17,101,118,Non Active
9817,2012-02-18,1,1,2,23,0,6,0,2,0.36,0.3333,0.4,0.3881,12,62,74,Non Active
9818,2012-02-19,1,1,2,0,0,0,0,2,0.34,0.303,0.39,0.3582,9,65,74,Non Active
9819,2012-02-19,1,1,2,1,0,0,0,2,0.32,0.303,0.39,0.2537,10,62,72,Non Active
9820,2012-02-19,1,1,2,2,0,0,0,2,0.3,0.2879,0.36,0.2836,3,45,48,Non Active
9821,2012-02-19,1,1,2,3,0,0,0,2,0.3,0.2879,0.36,0.2239,3,12,15,Non Active
9822,2012-02-19,1,1,2,4,0,0,0,2,0.28,0.2576,0.41,0.3881,0,3,3,Non Active
9823,2012-02-19,1,1,2,5,0,0,0,2,0.26,0.2273,0.48,0.2985,1,1,2,Non Active
9824,2012-02-19,1,1,2,6,0,0,0,1,0.24,0.2121,0.52,0.3284,0,5,5,Non Active
9825,2012-02-19,1,1,2,7,0,0,0,2,0.24,0.2121,0.52,0.2836,2,12,14,Non Active
9826,2012-02-19,1,1,2,8,0,0,0,2,0.24,0.2273,0.56,0.194,8,48,56,Non Active
9827,2012-02-19,1,1,2,9,0,0,0,2,0.24,0.2273,0.56,0.2537,20,73,93,Non Active
9828,2012-02-19,1,1,2,10,0,0,0,2,0.26,0.2424,0.52,0.2537,49,142,191,Non Active
9829,2012-02-19,1,1,2,11,0,0,0,2,0.26,0.2273,0.56,0.3284,82,144,226,Non Active
9830,2012-02-19,1,1,2,12,0,0,0,2,0.28,0.2727,0.52,0.2537,71,184,255,Non Active
9831,2012-02-19,1,1,2,13,0,0,0,1,0.3,0.303,0.49,0.1642,64,197,261,Non Active
9832,2012-02-19,1,1,2,14,0,0,0,2,0.32,0.3182,0.45,0.194,48,189,237,Non Active
9833,2012-02-19,1,1,2,15,0,0,0,2,0.3,0.2879,0.49,0.194,85,168,253,Non Active
9834,2012-02-19,1,1,2,16,0,0,0,2,0.32,0.303,0.45,0.2836,62,150,212,Non Active
9835,2012-02-19,1,1,2,17,0,0,0,2,0.3,0.2879,0.49,0.2537,22,135,157,Non Active
9836,2012-02-19,1,1,2,18,0,0,0,2,0.3,0.2727,0.49,0.3284,23,144,167,Non Active
9837,2012-02-19,1,1,2,19,0,0,0,2,0.3,0.2879,0.52,0.2537,18,101,119,Non Active
9838,2012-02-19,1,1,2,20,0,0,0,2,0.3,0.2879,0.52,0.2836,22,81,103,Non Active
9839,2012-02-19,1,1,2,21,0,0,0,3,0.26,0.2576,0.65,0.1642,3,33,36,Non Active
9840,2012-02-19,1,1,2,22,0,0,0,3,0.24,0.2576,0.75,0.0896,8,47,55,Non Active
9841,2012-02-19,1,1,2,23,0,0,0,2,0.22,0.2273,0.93,0.1642,5,30,35,Non Active
9842,2012-02-20,1,1,2,0,1,1,0,2,0.24,0.2576,0.87,0.0896,5,36,41,Non Active
9843,2012-02-20,1,1,2,1,1,1,0,2,0.24,0.2576,0.87,0.0896,3,12,15,Non Active
9844,2012-02-20,1,1,2,2,1,1,0,2,0.24,0.2576,0.87,0.0896,1,19,20,Non Active
9845,2012-02-20,1,1,2,3,1,1,0,2,0.24,0.2273,0.81,0.194,0,8,8,Non Active
9846,2012-02-20,1,1,2,5,1,1,0,2,0.24,0.2121,0.6,0.3582,0,6,6,Non Active
9847,2012-02-20,1,1,2,6,1,1,0,1,0.24,0.197,0.52,0.4179,1,9,10,Non Active
9848,2012-02-20,1,1,2,7,1,1,0,2,0.22,0.197,0.55,0.3284,2,42,44,Non Active
9849,2012-02-20,1,1,2,8,1,1,0,1,0.2,0.1818,0.59,0.3582,9,111,120,Non Active
9850,2012-02-20,1,1,2,9,1,1,0,1,0.2,0.1818,0.59,0.3582,12,98,110,Non Active
9851,2012-02-20,1,1,2,10,1,1,0,1,0.22,0.197,0.55,0.4478,30,113,143,Non Active
9852,2012-02-20,1,1,2,11,1,1,0,1,0.26,0.2273,0.48,0.3582,45,163,208,Non Active
9853,2012-02-20,1,1,2,12,1,1,0,1,0.28,0.2727,0.45,0.2239,65,216,281,Non Active
9854,2012-02-20,1,1,2,13,1,1,0,1,0.3,0.2879,0.42,0.2836,66,246,312,Non Active
9855,2012-02-20,1,1,2,14,1,1,0,1,0.32,0.3182,0.36,0.194,57,206,263,Non Active
9856,2012-02-20,1,1,2,15,1,1,0,1,0.34,0.3182,0.34,0.2239,54,235,289,Non Active
9857,2012-02-20,1,1,2,16,1,1,0,1,0.36,0.3788,0.29,0.1045,64,216,280,Non Active
9858,2012-02-20,1,1,2,17,1,1,0,1,0.38,0.3939,0.27,0.2537,27,226,253,Non Active
9859,2012-02-20,1,1,2,18,1,1,0,1,0.34,0.3182,0.34,0.2239,27,215,242,Non Active
9860,2012-02-20,1,1,2,19,1,1,0,1,0.34,0.3182,0.34,0.2239,8,164,172,Non Active
9861,2012-02-20,1,1,2,20,1,1,0,1,0.34,0.3333,0.34,0.194,9,117,126,Non Active
9862,2012-02-20,1,1,2,21,1,1,0,1,0.3,0.303,0.39,0.1642,8,90,98,Non Active
9863,2012-02-20,1,1,2,22,1,1,0,1,0.3,0.3182,0.45,0.0896,9,53,62,Non Active
9864,2012-02-20,1,1,2,23,1,1,0,1,0.3,0.3333,0.39,0.0,0,26,26,Non Active
9865,2012-02-21,1,1,2,0,0,2,1,1,0.26,0.303,0.65,0.0,1,11,12,Non Active
9866,2012-02-21,1,1,2,1,0,2,1,1,0.26,0.303,0.56,0.0,0,7,7,Non Active
9867,2012-02-21,1,1,2,2,0,2,1,1,0.24,0.2879,0.6,0.0,0,3,3,Non Active
9868,2012-02-21,1,1,2,4,0,2,1,1,0.22,0.2727,0.64,0.0,0,2,2,Non Active
9869,2012-02-21,1,1,2,5,0,2,1,1,0.2,0.2576,0.69,0.0,0,15,15,Non Active
9870,2012-02-21,1,1,2,6,0,2,1,1,0.2,0.2576,0.75,0.0,3,83,86,Non Active
9871,2012-02-21,1,1,2,7,0,2,1,1,0.22,0.2727,0.64,0.0,6,273,279,Non Active
9872,2012-02-21,1,1,2,8,0,2,1,1,0.2,0.2273,0.69,0.0896,5,459,464,Non Active
9873,2012-02-21,1,1,2,9,0,2,1,1,0.2,0.2273,0.75,0.1045,6,211,217,Non Active
9874,2012-02-21,1,1,2,10,0,2,1,1,0.24,0.2273,0.7,0.194,8,77,85,Non Active
9875,2012-02-21,1,1,2,11,0,2,1,2,0.26,0.2424,0.7,0.2836,5,81,86,Non Active
9876,2012-02-21,1,1,2,12,0,2,1,2,0.3,0.2727,0.56,0.3881,16,147,163,Non Active
9877,2012-02-21,1,1,2,13,0,2,1,1,0.34,0.303,0.49,0.4179,8,123,131,Non Active
9878,2012-02-21,1,1,2,14,0,2,1,2,0.32,0.2879,0.53,0.3881,16,108,124,Non Active
9879,2012-02-21,1,1,2,15,0,2,1,1,0.34,0.303,0.49,0.4179,23,137,160,Non Active
9880,2012-02-21,1,1,2,16,0,2,1,1,0.36,0.3333,0.46,0.4179,14,240,254,Non Active
9881,2012-02-21,1,1,2,17,0,2,1,1,0.38,0.3939,0.4,0.4478,21,411,432,Non Active
9882,2012-02-21,1,1,2,18,0,2,1,1,0.38,0.3939,0.4,0.4478,11,414,425,Non Active
9883,2012-02-21,1,1,2,19,0,2,1,1,0.36,0.3333,0.46,0.2985,5,299,304,Non Active
9884,2012-02-21,1,1,2,20,0,2,1,1,0.34,0.3182,0.53,0.2537,4,223,227,Non Active
9885,2012-02-21,1,1,2,21,0,2,1,1,0.34,0.3333,0.61,0.1642,7,147,154,Non Active
9886,2012-02-21,1,1,2,22,0,2,1,2,0.34,0.3333,0.71,0.194,3,97,100,Non Active
9887,2012-02-21,1,1,2,23,0,2,1,1,0.32,0.303,0.66,0.2239,1,46,47,Non Active
9888,2012-02-22,1,1,2,0,0,3,1,1,0.32,0.303,0.66,0.2239,5,19,24,Non Active
9889,2012-02-22,1,1,2,1,0,3,1,1,0.32,0.3333,0.7,0.1343,3,4,7,Non Active
9890,2012-02-22,1,1,2,2,0,3,1,1,0.34,0.3182,0.66,0.2836,1,5,6,Non Active
9891,2012-02-22,1,1,2,3,0,3,1,2,0.34,0.3182,0.71,0.2239,1,3,4,Non Active
9892,2012-02-22,1,1,2,4,0,3,1,1,0.34,0.3333,0.71,0.1642,0,2,2,Non Active
9893,2012-02-22,1,1,2,5,0,3,1,1,0.32,0.3333,0.7,0.1045,1,29,30,Non Active
9894,2012-02-22,1,1,2,6,0,3,1,1,0.32,0.3182,0.76,0.1642,5,85,90,Non Active
9895,2012-02-22,1,1,2,7,0,3,1,1,0.32,0.3333,0.76,0.0896,10,292,302,Non Active
9896,2012-02-22,1,1,2,8,0,3,1,1,0.3,0.3182,0.75,0.0896,9,567,576,Non Active
9897,2012-02-22,1,1,2,9,0,3,1,1,0.32,0.3333,0.7,0.0896,11,241,252,Non Active
9898,2012-02-22,1,1,2,10,0,3,1,1,0.34,0.3485,0.71,0.0896,17,122,139,Non Active
9899,2012-02-22,1,1,2,11,0,3,1,1,0.36,0.3485,0.66,0.1642,22,149,171,Non Active
9900,2012-02-22,1,1,2,12,0,3,1,1,0.4,0.4091,0.62,0.2836,21,186,207,Non Active
9901,2012-02-22,1,1,2,13,0,3,1,1,0.42,0.4242,0.54,0.2985,15,175,190,Non Active
9902,2012-02-22,1,1,2,14,0,3,1,1,0.44,0.4394,0.54,0.3284,35,142,177,Non Active
9903,2012-02-22,1,1,2,15,0,3,1,1,0.5,0.4848,0.31,0.4179,34,161,195,Non Active
9904,2012-02-22,1,1,2,16,0,3,1,1,0.52,0.5,0.29,0.4627,30,268,298,Non Active
9905,2012-02-22,1,1,2,17,0,3,1,1,0.52,0.5,0.32,0.3881,43,486,529,Non Active
9906,2012-02-22,1,1,2,18,0,3,1,2,0.48,0.4697,0.41,0.3284,42,483,525,Non Active
9907,2012-02-22,1,1,2,19,0,3,1,2,0.46,0.4545,0.44,0.2836,22,305,327,Non Active
9908,2012-02-22,1,1,2,20,0,3,1,2,0.44,0.4394,0.47,0.194,25,249,274,Non Active
9909,2012-02-22,1,1,2,21,0,3,1,2,0.48,0.4697,0.33,0.2836,19,220,239,Non Active
9910,2012-02-22,1,1,2,22,0,3,1,2,0.44,0.4394,0.47,0.2537,18,129,147,Non Active
9911,2012-02-22,1,1,2,23,0,3,1,2,0.46,0.4545,0.41,0.2836,5,57,62,Non Active
9912,2012-02-23,1,1,2,0,0,4,1,2,0.44,0.4394,0.47,0.2537,12,30,42,Non Active
9913,2012-02-23,1,1,2,1,0,4,1,2,0.44,0.4394,0.58,0.2836,3,12,15,Non Active
9914,2012-02-23,1,1,2,2,0,4,1,2,0.44,0.4394,0.62,0.2239,5,4,9,Non Active
9915,2012-02-23,1,1,2,3,0,4,1,3,0.44,0.4394,0.67,0.194,2,4,6,Non Active
9916,2012-02-23,1,1,2,4,0,4,1,1,0.4,0.4091,0.76,0.2239,0,1,1,Non Active
9917,2012-02-23,1,1,2,5,0,4,1,1,0.4,0.4091,0.76,0.2239,2,30,32,Non Active
9918,2012-02-23,1,1,2,6,0,4,1,1,0.36,0.3485,0.87,0.194,3,88,91,Non Active
9919,2012-02-23,1,1,2,7,0,4,1,1,0.36,0.3485,0.81,0.2239,9,317,326,Non Active
9920,2012-02-23,1,1,2,8,0,4,1,1,0.34,0.3333,0.87,0.194,11,549,560,Non Active
9921,2012-02-23,1,1,2,9,0,4,1,1,0.36,0.3333,0.81,0.2537,14,228,242,Non Active
9922,2012-02-23,1,1,2,10,0,4,1,1,0.42,0.4242,0.67,0.194,41,107,148,Non Active
9923,2012-02-23,1,1,2,11,0,4,1,1,0.48,0.4697,0.48,0.2836,54,128,182,Non Active
9924,2012-02-23,1,1,2,12,0,4,1,1,0.5,0.4848,0.42,0.2537,25,199,224,Non Active
9925,2012-02-23,1,1,2,13,0,4,1,1,0.52,0.5,0.39,0.194,30,188,218,Non Active
9926,2012-02-23,1,1,2,14,0,4,1,1,0.54,0.5152,0.37,0.2537,36,156,192,Non Active
9927,2012-02-23,1,1,2,15,0,4,1,1,0.54,0.5152,0.33,0.1343,46,171,217,Non Active
9928,2012-02-23,1,1,2,16,0,4,1,1,0.56,0.5303,0.32,0.0,45,298,343,Non Active
